Numéro,Nom_rue_role,Nb_Logements,Logements_HLM_Familles,Logements_HLM_Personnes âgées,Logements_HLM_Autres,Type_projet,Type_programme,Année_Origine,Année_Effective,Arrondissement,Quartier_Référence,Nom_Villes_liées,Nom Projet,AireDiffusion_ID,longitude,latitude,Xnad83,Ynad83
1623,Beauchesne,8,0,0,0,Coop,AL,2001,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Place Beauchesne,24660090,-73.5134660977153,45.5917513416367,303749.331737527,5050205.19504395
64247,Beauchesne,8,0,0,0,Coop,AL,2001,,Mercier–Hochelaga-Maisonneuve,24,,C.h. Place Beauchesne,24660090,-73.5134660977153,45.5917513416367,303749.331737527,5050205.19504395
1698,Adam,3,0,0,0,Coop,AL,2000,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Royal de Maisonneuve,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
1699,Adam,6,0,0,0,Coop,AL,2000,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Royal de Maisonneuve,24661733,-73.5336541325874,45.5547501712916,302172.471444921,5046093.64865399
1700,Leclaire,15,0,0,0,Coop,AL,2000,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Royal de Maisonneuve,24661732,-73.5313348154173,45.5551575485069,302353.568578941,5046138.84778113
64272,Adam,3,0,0,0,Coop,AL,2000,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Royal de Maisonneuve,24661736,-73.5350219442605,45.5521387687642,302065.553634861,5045803.48532187
1701,Leclaire,19,0,0,0,Coop,Autres,1993,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Shalom,24663327,-73.5371717461383,45.5567575157418,301897.93895823,5046316.84908531
1702,Ontario,21,0,0,0,Coop,Autres,1985,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Soleil levant,24663328,-73.5373585947621,45.5585512276482,301883.444166406,5046516.19386269
64300,Davidson,8,0,0,0,Coop,HorsProgr,2002,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Soleyade,24661773,-73.5512886789344,45.5441269536245,300794.909195532,5044913.80421701
1719,Moreau,24,0,0,0,Coop,Autres,1993,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Stadacona,24661782,-73.5530949524899,45.5412778157125,300653.649347415,5044597.2676194
64700,Orléans,74,0,0,0,Coop,AL,2010,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Station 1,24661765,-73.5436006835322,45.5499844760493,301395.612039715,5045564.40376649
1703,Théodore,3,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Théodore,24661731,-73.5313284514368,45.556544733129,302354.125618839,5046293.00753051
64244,Théodore,3,0,0,0,Coop,Autres,1983,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Théodore,24661731,-73.5313284514368,45.556544733129,302354.125618839,5046293.00753051
1668,Valois,6,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Valbour,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
1667,Bourbonnière,6,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Valbour,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
1671,Valois,3,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Valbour,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
1669,Bourbonnière,6,0,0,0,Coop,Autres,1987,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Valbour,24661919,-73.5341232545111,45.5448915147816,302135.379204127,5044998.05774368
1722,Rouen,6,0,0,0,Coop,Autres,1997,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Valois de Rouen,24661765,-73.5436006835322,45.5499844760493,301395.612039715,5045564.40376649
1672,Darling,5,0,0,0,Coop,Autres,1997,,Mercier–Hochelaga-Maisonneuve,27,,C.h. Valois de Rouen,24661747,-73.5410620409816,45.5414825031697,301593.348617814,5044619.46368776
1721,Valois,5,0,0,0,Coop,Autres,1997,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Valois de Rouen,24661761,-73.5448169432778,45.5483779840387,301300.545491408,5045385.92437685
1720,Valois,5,0,0,0,Coop,Autres,1997,,Mercier–Hochelaga-Maisonneuve,29,,C.h. Valois de Rouen,24661760,-73.5455007249161,45.5473209123685,301247.086975673,5045268.48059493
1705,Ontario,6,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64280,Ontario,3,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64279,Ontario,8,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64278,Ontario,3,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64277,Ontario,3,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64276,Ontario,3,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64282,Ontario,3,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
64281,Ontario,3,0,0,0,Coop,AL,2002,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Via-Amis,24663324,-73.5337251927703,45.5581898420959,302167.08409685,5046475.90688844
1603,Léo-Guindon,15,0,0,0,Coop,Autres,1990,,Mercier–Hochelaga-Maisonneuve,22,,C.h. Villa Nobert,24660176,-73.542232223997,45.5995895750533,301505.364738064,5051077.05530392
1541,Léo-Guindon,6,0,0,0,Coop,Autres,1990,,Mercier–Hochelaga-Maisonneuve,22,,C.h. Villa Nobert,24660176,-73.542232223997,45.5995895750533,301505.364738064,5051077.05530392
1542,Léo-Guindon,7,0,0,0,Coop,Autres,1990,,Mercier–Hochelaga-Maisonneuve,22,,C.h. Villa Nobert,24660176,-73.542232223997,45.5995895750533,301505.364738064,5051077.05530392
1706,Ontario,22,0,0,0,Coop,Autres,1995,,Mercier–Hochelaga-Maisonneuve,28,,C.h. Ville-Marie,24663322,-73.5342685529573,45.5605775092794,302124.777436646,5046741.27012042
1734,Arthur-Chevrier,8,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. Arthur Chevrier de Montréal-Nord,24662773,-73.6195512660782,45.6185488320125,295476.665850426,5053190.1304369
1733,Arthur-Chevrier,8,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. Arthur Chevrier de Montréal-Nord,24662773,-73.6195512660782,45.6185488320125,295476.665850426,5053190.1304369
1732,Arthur-Chevrier,8,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. Arthur Chevrier de Montréal-Nord,24662773,-73.6195512660782,45.6185488320125,295476.665850426,5053190.1304369
1740,Germain,18,0,0,0,Coop,Autres,1982,1982,Montréal-Nord,61,,C.h. Croisière de Mtl-N,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1735,Léger,45,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. des Bons copains,24662811,-73.6277410396408,45.621249061239,294838.455738054,5053491.199474
64303,Charleroi,27,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,60C,,C.h. du Prolétaire,24662721,-73.636592474767,45.592777255216,294142.81007917,5050328.19396829
1728,Saint-Michel,16,0,0,0,Coop,AL,2003,,Montréal-Nord,60A,,C.h. Estrella Del Sur,24662677,-73.6416806851927,45.5791316102328,293743.140213589,5048812.41338412
1745,Saint-Jacques,18,0,0,0,Coop,Autres,1982,1982,Montréal-Nord,61,,C.h. Gens du pays,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1737,Langelier,7,0,0,0,Coop,Autres,1989,1988,Montréal-Nord,61,,C.h. la Buissonnière,24662816,-73.6188777696438,45.621614513365,295529.694415425,5053530.75001067
1736,Langelier,15,0,0,0,Coop,Autres,1989,1988,Montréal-Nord,61,,C.h. la Buissonnière,24662767,-73.6169109278432,45.6183004538728,295682.535209353,5053162.22381732
1752,Villeneuve,8,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. la Fusion première,24662815,-73.6225589894842,45.6213934387773,295242.588615816,5053506.61366927
1744,Villeneuve,8,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. la Fusion première,24662814,-73.6232408619858,45.6219890797528,295189.516512353,5053572.8904445
1731,Pascal,21,0,0,0,Coop,Autres,1989,1988,Montréal-Nord,61,,C.h. l'Actuel de Mtl-N,24662768,-73.6175675415315,45.6174509534435,295631.18981069,5053067.89139889
1738,Saint-Jacques,18,0,0,0,Coop,Autres,1982,1982,Montréal-Nord,61,,C.h. le Coin du nord,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1743,Saint-Jacques,18,0,0,0,Coop,Autres,1981,1981,Montréal-Nord,61,,C.h. le Fer à cheval,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1751,Germain,18,0,0,0,Coop,Autres,1982,1982,Montréal-Nord,61,,C.h. le Portage,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
64304,Monselet,12,0,0,0,Coop,Autres,1985,1981,Montréal-Nord,60A,,C.h. le Rouet de Montréal,24662709,-73.6485245262866,45.5851783131485,293210.286281073,5049485.36183393
1729,Saint-Michel,30,0,0,0,Coop,Autres,1985,1981,Montréal-Nord,60A,,C.h. le Rouet de Montréal,24662709,-73.6485245262866,45.5851783131485,293210.286281073,5049485.36183393
64302,Langelier,15,0,0,0,Coop,Autres,1989,1988,Montréal-Nord,61,,C.h. l'Entrepont,24662767,-73.6169109278432,45.6183004538728,295682.535209353,5053162.22381732
1742,Langelier,15,0,0,0,Coop,Autres,1989,1988,Montréal-Nord,61,,C.h. l'Entrepont,24662767,-73.6169109278432,45.6183004538728,295682.535209353,5053162.22381732
1741,Villeneuve,36,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. les Deux écus,24662781,-73.6262568486198,45.6195997201842,294953.907728272,5053307.72025252
1747,Lapierre,60,0,0,0,Coop,Autres,1980,1980,Montréal-Nord,61,,C.h. Place du Nord,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1748,Germain,47,0,0,0,Coop,Autres,1980,1980,Montréal-Nord,61,,C.h. Place Germain,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1749,Lapierre,8,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. Place Lapierre Mtl-N,24662769,-73.6183237185696,45.6170410401649,295572.15014605,5053022.42338184
1750,Lapierre,17,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,61,,C.h. Place Lapierre Mtl-N,24662777,-73.6215963377078,45.6201026324276,295317.440660898,5053363.04843946
1753,Germain,18,0,0,0,Coop,Autres,1982,1982,Montréal-Nord,61,,C.h. Renaissance,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
1730,Narcisses,10,0,0,0,Coop,Autres,1988,1988,Montréal-Nord,60B,,C.h. Septimo Cielo,24662747,-73.6224163254299,45.6063522580978,295251.161575372,5051835.03033309
1754,Saint-Jacques,18,0,0,0,Coop,Autres,1980,,Montréal-Nord,61,,C.h. Soleil,24662778,-73.6226514209346,45.6194586265429,295235.051634911,5053291.6036261
64301,Pascal,8,0,0,0,Coop,AL,2002,,Montréal-Nord,61,,C.h. Vision multinationale,24662768,-73.6175675415315,45.6174509534435,295631.18981069,5053067.89139889
1755,Lapierre,8,0,0,0,Coop,AL,2002,,Montréal-Nord,61,,C.h. Vision multinationale,24662769,-73.6183237185696,45.6170410401649,295572.15014605,5053022.42338184
1756,Bloomfield,18,0,0,0,Coop,Autres,1985,1982,Outremont,74,,C.h. la Roseraie d'Outremont,24661362,-73.6165286060151,45.5236767116269,295697.07830123,5042646.47195521
1757,Lirette,24,0,0,0,Coop,Autres,1990,,Pierrefonds-Roxboro,71,,C.h. Belle Lyrette de Pierrefonds,24663045,-73.8612574706636,45.4832840377801,276559.28905643,5038214.49211487
1758,Bonny,31,0,0,0,Coop,Autres,1990,,Pierrefonds-Roxboro,72,,C.h. Bonny,24662993,-73.7770262718621,45.5040570257502,283151.884405086,5040496.8476996
1597,Jouvence,19,0,0,0,Coop,Autres,1990,,Pierrefonds-Roxboro,71,,C.h. de Jouvence,24662332,-73.8736795579145,45.4702622872949,275581.483914397,5036771.82663032
61022,Lirette,20,0,0,0,Coop,AL,2004,,Pierrefonds-Roxboro,71,,C.h. de l'Avenir (Pierrefonds),24663049,-73.8558345453387,45.4902942217462,276986.667410222,5038991.64322794
64330,Pierrefonds,19,0,0,0,Coop,AL,2004,,Pierrefonds-Roxboro,71,,C.h. de l'Avenir (Pierrefonds),24663049,-73.8558345453387,45.4902942217462,276986.667410222,5038991.64322794
63984,Gouin,28,0,0,0,Coop,LAS,2004,,Pierrefonds-Roxboro,72,,C.h. les Amis de Pierrefonds,24663051,-73.8510225659499,45.498709360578,277366.875422022,5039925.16552334
1761,Pierrefonds,230,0,0,0,Coop,Autres,1984,,Pierrefonds-Roxboro,72,,C.h. Terrasse Soleil - Pierrefonds,24663015,-73.8141394744328,45.5058998463444,280252.488287762,5040712.31363896
64516,Alexander,6,0,0,0,Coop,AL,1983,2011,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64581,Alexander,10,0,0,0,Coop,AL,2008,,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64582,Godard,22,0,0,0,Coop,AL,2008,,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64489,Basswood,14,0,0,0,Coop,AL,1983,2007,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662418,-73.7766782452813,45.5010212406549,283177.918770699,5040159.38575734
64490,Basswood,14,0,0,0,Coop,AL,1983,2011,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64491,Basswood,18,0,0,0,Coop,AL,1983,2009,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64492,Basswood,18,0,0,0,Coop,AL,1983,2009,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64493,Basswood,15,0,0,0,Coop,AL,1983,2009,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64519,Godard,12,0,0,0,Coop,AL,1983,2011,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64155,Basswood,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64497,Basswood,14,0,0,0,Coop,AL,1983,2007,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64851,Anthony,25,0,0,0,Coop,AL,2015,,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64850,Anthony,25,0,0,0,Coop,AL,2015,,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64494,Basswood,12,0,0,0,Coop,AL,1983,2008,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64518,Alexander,9,0,0,0,Coop,AL,1983,2011,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64501,Alexander,14,0,0,0,Coop,AL,1983,2007,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64500,Alexander,14,0,0,0,Coop,AL,1983,2007,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64499,Station,18,0,0,0,Coop,AL,1983,2008,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64777,Anthony,25,0,0,0,Coop,AL,2015,,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64498,Station,27,0,0,0,Coop,AL,1983,2008,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64496,Basswood,24,0,0,0,Coop,AL,1983,2008,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64495,Basswood,14,0,0,0,Coop,AL,1983,2007,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64852,Anthony,25,0,0,0,Coop,AL,2015,,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662994,-73.7807116055402,45.5029985442126,282863.48432418,5040380.21797272
64319,Godard,9,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64307,Cloverdale,14,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64309,Cloverdale,14,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64310,Cloverdale,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64311,Cloverdale,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64305,Basswood,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64312,Cloverdale,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64306,Cloverdale,14,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64308,Cloverdale,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662992,-73.7729042489306,45.50052050079,283472.663082153,5040102.72939999
64318,Godard,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64317,Godard,6,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64316,Godard,15,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64315,Godard,6,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24663270,-73.7731104209445,45.5035564122635,283457.697931842,5040440.16638052
64314,Cloverdale,21,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64313,Cloverdale,18,0,0,0,Coop,Autres,1983,2004,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662419,-73.7745313217667,45.4993642459142,283345.068993553,5039974.66759209
64488,Basswood,24,0,0,0,Coop,AL,1983,2009,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662418,-73.7766782452813,45.5010212406549,283177.918770699,5040159.38575734
64487,Basswood,14,0,0,0,Coop,AL,1983,2011,Pierrefonds-Roxboro,72,,C.h. Village Cloverdale,24662418,-73.7766782452813,45.5010212406549,283177.918770699,5040159.38575734
1838,Clément-Ader,21,0,0,0,Coop,Autres,1986,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,C.h. Bonne entente,24662834,-73.5903641958008,45.6332621082028,297754.694227814,5054822.27932261
64337,André-Ampère,12,0,0,0,Coop,Autres,1987,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,C.h. Claire Heureuse,24662842,-73.5993664583017,45.6297674300969,297052.345254202,5054434.73601212
1839,André-Ampère,12,0,0,0,Coop,Autres,1987,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,C.h. Claire Heureuse,24662842,-73.5993664583017,45.6297674300969,297052.345254202,5054434.73601212
1855,Saint-Jean-Baptiste,24,0,0,0,Coop,Autres,1988,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,C.h. de la Côte du quai,24660049,-73.4951983132216,45.6398671567617,305174.322788096,5055552.35838111
1836,Maurice-Duplessis,14,0,0,0,Coop,Autres,1983,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,C.h. de l'Amitié,24662834,-73.5903641958008,45.6332621082028,297754.694227814,5054822.27932261
1843,Clément-Ader,14,0,0,0,Coop,Autres,1983,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,C.h. des Fleurs Ader,24662834,-73.5903641958008,45.6332621082028,297754.694227814,5054822.27932261
64561,Notre-Dame est,28,0,0,0,Coop,LAS,2008,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,C.h. des Roseaux,24660030,-73.497924926166,45.6602989154929,304961.706727893,5057822.9994055
1840,Maurice-Duplessis,14,0,0,0,Coop,Autres,1988,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,C.h. du Coin de la rue,24662834,-73.5903641958008,45.6332621082028,297754.694227814,5054822.27932261
1861,Notre-Dame,18,0,0,0,Coop,Autres,1988,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,C.h. du Verseau,24660026,-73.4909305091599,45.6668431009783,305506.686576026,5058550.3164112
1862,54e,12,0,0,0,Coop,Autres,1987,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,C.h. du Verseau,24660026,-73.4909305091599,45.6668431009783,305506.686576026,5058550.3164112
1857,7e,10,0,0,0,Coop,Autres,1992,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,C.h. Giron d'aide,24660050,-73.4960926727891,45.6383817830269,305104.609677647,5055387.28032611
1858,7e,12,0,0,0,Coop,Autres,1992,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,C.h. Giron d'aide,24660050,-73.4960926727891,45.6383817830269,305104.609677647,5055387.28032611
